1.81E+01	1.81E+01	3.50E+01
1.86E+01	1.86E+01	1.86E+01
2.00E+01	2.00E+01	3.50E+01
2.09E+01	2.09E+01	3.50E+01
2.11E+01	2.11E+01	3.50E+01
2.07E+01	2.07E+01	3.50E+01
2.08E+01	2.08E+01	2.08E+01
2.06E+01	2.06E+01	2.06E+01
2.06E+01	2.06E+01	2.06E+01
2.06E+01	2.06E+01	2.06E+01
2.04E+01	2.04E+01	2.04E+01
6.06E+00	6.06E+00	6.06E+00
1.98E+01	1.98E+01	1.98E+01
6.05E+00	6.05E+00	6.05E+00
7.10E+00	7.10E+00	7.10E+00
5.18E+00	5.87E+00	5.87E+00
2.31E+00	4.61E+00	4.61E+00
1.38E+00	3.00E+00	4.75E+00
1.00E+00	1.00E+00	1.00E+00
1.56E+00	2.76E+00	3.82E+00
1.76E+00	2.69E+00	3.00E+00
2.55E+00	4.44E+00	5.65E+00
6.47E+00	7.84E+00	8.58E+00
8.22E+00	9.61E+00	9.61E+00
8.50E+00	1.11E+01	1.11E+01
8.07E+00	9.38E+00	9.38E+00
7.27E+00	8.90E+00	8.90E+00
5.22E+00	7.60E+00	7.60E+00
5.88E+00	6.68E+00	6.68E+00
5.40E+00	6.39E+00	6.39E+00
4.97E+00	8.00E+00	8.00E+00
4.94E+00	8.44E+00	8.44E+00
3.56E+00	7.66E+00	7.66E+00
4.72E+00	8.35E+00	8.35E+00
7.30E+00	1.03E+01	1.03E+01
9.67E+00	1.16E+01	1.16E+01
7.76E+00	1.09E+01	1.09E+01
7.51E+00	1.08E+01	1.08E+01
7.43E+00	1.13E+01	1.13E+01
1.00E+00	1.00E+00	1.00E+00
1.00E+00	1.00E+00	2.40E+00
2.01E+00	5.99E+00	6.13E+00
3.74E+00	5.39E+00	6.23E+00
1.86E+00	4.54E+00	6.10E+00
1.33E+00	2.88E+00	3.00E+00
1.33E+00	2.07E+00	4.86E+00
1.33E+00	1.87E+00	3.03E+00
1.33E+00	1.66E+00	2.38E+00
1.15E+00	1.60E+00	2.06E+00
1.42E+00	1.84E+00	2.26E+00
3.26E+00	3.94E+00	4.62E+00
3.39E+00	4.05E+00	4.72E+00
3.48E+00	4.08E+00	4.68E+00
3.55E+00	4.24E+00	4.94E+00
3.64E+00	4.27E+00	4.91E+00
3.71E+00	4.43E+00	5.14E+00
3.76E+00	4.52E+00	5.28E+00
3.72E+00	4.62E+00	5.52E+00
4.13E+00	5.26E+00	5.50E+00
5.49E+00	6.36E+00	7.23E+00
5.22E+00	6.30E+00	7.22E+00
4.67E+00	5.50E+00	5.50E+00
4.99E+00	6.24E+00	7.22E+00
6.14E+00	7.18E+00	8.21E+00
6.17E+00	6.94E+00	7.71E+00
6.16E+00	7.03E+00	7.90E+00
6.31E+00	7.12E+00	7.93E+00
6.51E+00	7.65E+00	8.79E+00
7.07E+00	8.50E+00	8.50E+00
6.62E+00	8.09E+00	1.04E+01
7.50E+00	8.50E+00	8.50E+00
7.29E+00	8.50E+00	8.50E+00
8.44E+00	9.63E+00	1.08E+01
9.15E+00	9.99E+00	1.08E+01
9.33E+00	1.02E+01	1.10E+01
9.95E+00	1.16E+01	1.24E+01
9.56E+00	1.15E+01	1.37E+01
9.77E+00	1.14E+01	1.38E+01
1.00E+01	1.15E+01	1.40E+01
9.75E+00	1.12E+01	1.34E+01
9.86E+00	1.14E+01	1.38E+01
9.82E+00	1.11E+01	1.36E+01
9.85E+00	1.14E+01	1.39E+01
1.03E+01	1.15E+01	1.15E+01
1.02E+01	1.15E+01	1.15E+01
9.80E+00	1.15E+01	1.15E+01
8.40E+00	1.15E+01	1.42E+01
8.03E+00	1.15E+01	1.42E+01
8.77E+00	1.15E+01	1.41E+01
7.89E+00	1.15E+01	1.41E+01
8.01E+00	1.15E+01	1.40E+01
8.33E+00	1.13E+01	1.39E+01
9.87E+00	1.14E+01	1.15E+01
1.02E+01	1.15E+01	1.15E+01
1.15E+01	1.26E+01	1.36E+01
1.12E+01	1.25E+01	1.37E+01
1.07E+01	1.24E+01	1.37E+01
1.17E+01	1.27E+01	1.36E+01
1.21E+01	1.29E+01	1.37E+01
1.19E+01	1.29E+01	1.39E+01
1.20E+01	1.30E+01	1.40E+01
1.21E+01	1.31E+01	1.41E+01
1.20E+01	1.32E+01	1.44E+01
1.23E+01	1.35E+01	1.48E+01
1.26E+01	1.40E+01	1.53E+01
1.27E+01	1.39E+01	1.52E+01
1.26E+01	1.38E+01	1.63E+01
1.32E+01	1.49E+01	1.60E+01
1.28E+01	1.42E+01	1.66E+01
1.32E+01	1.45E+01	1.70E+01
1.33E+01	1.45E+01	1.71E+01
1.45E+01	1.45E+01	1.45E+01
1.45E+01	1.45E+01	1.45E+01
1.43E+01	1.45E+01	1.45E+01
1.45E+01	1.45E+01	1.45E+01
1.45E+01	1.45E+01	1.45E+01
1.45E+01	1.45E+01	1.45E+01
1.51E+01	1.63E+01	1.75E+01
1.52E+01	1.63E+01	1.74E+01
1.52E+01	1.64E+01	1.75E+01
1.50E+01	1.63E+01	1.75E+01
1.51E+01	1.62E+01	1.73E+01
1.50E+01	1.62E+01	1.74E+01
1.45E+01	1.45E+01	1.75E+01
1.51E+01	1.62E+01	1.73E+01
1.45E+01	1.45E+01	1.45E+01
1.45E+01	1.45E+01	1.75E+01
1.51E+01	1.61E+01	1.72E+01
1.50E+01	1.64E+01	1.75E+01
1.52E+01	1.63E+01	1.73E+01
1.54E+01	1.64E+01	1.73E+01
1.52E+01	1.64E+01	1.76E+01
1.53E+01	1.68E+01	1.77E+01
1.53E+01	1.67E+01	1.77E+01
1.55E+01	1.68E+01	1.77E+01
1.56E+01	1.69E+01	1.77E+01
1.54E+01	1.67E+01	1.77E+01
1.56E+01	1.68E+01	1.77E+01
1.57E+01	1.71E+01	1.78E+01
1.56E+01	1.68E+01	1.77E+01
1.58E+01	1.71E+01	1.78E+01
1.58E+01	1.72E+01	1.78E+01
1.66E+01	1.84E+01	1.84E+01
1.66E+01	1.84E+01	1.84E+01
1.70E+01	1.89E+01	1.89E+01
1.68E+01	1.99E+01	1.99E+01
1.72E+01	2.00E+01	2.00E+01
1.75E+01	1.75E+01	2.02E+01
1.75E+01	1.75E+01	2.03E+01
1.75E+01	1.75E+01	2.02E+01
1.75E+01	1.75E+01	2.04E+01
1.75E+01	1.75E+01	2.04E+01
1.75E+01	1.75E+01	2.04E+01
1.75E+01	1.75E+01	2.04E+01
1.75E+01	1.75E+01	2.04E+01
1.75E+01	1.75E+01	2.03E+01
1.75E+01	1.75E+01	2.03E+01
1.87E+01	2.00E+01	2.05E+01
1.89E+01	2.04E+01	2.06E+01
1.90E+01	2.06E+01	2.06E+01
1.92E+01	2.06E+01	2.06E+01
1.75E+01	2.05E+01	2.05E+01
1.99E+01	2.08E+01	2.08E+01
2.18E+01	2.18E+01	2.18E+01
2.22E+01	2.22E+01	2.22E+01
2.05E+01	2.28E+01	2.28E+01
2.05E+01	2.31E+01	2.31E+01
2.05E+01	2.32E+01	2.32E+01
2.05E+01	2.33E+01	2.33E+01
2.05E+01	2.29E+01	2.29E+01
2.05E+01	2.33E+01	2.33E+01
2.05E+01	2.35E+01	2.35E+01
2.34E+01	2.36E+01	3.50E+01
2.38E+01	2.38E+01	3.50E+01
2.44E+01	2.44E+01	3.50E+01
2.62E+01	2.62E+01	3.50E+01
2.68E+01	2.68E+01	3.50E+01
2.76E+01	2.76E+01	3.50E+01
2.75E+01	3.50E+01	3.50E+01
2.68E+01	3.50E+01	3.50E+01
2.49E+01	3.50E+01	3.50E+01
2.74E+01	3.50E+01	3.50E+01
2.78E+01	3.50E+01	3.50E+01
2.83E+01	3.50E+01	3.50E+01
2.78E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
3.50E+01	3.50E+01	3.50E+01
